source,target,prob
Switzerland,Saudi Arabia,0.0017355826585420725
Saudi Arabia,Taiwan,7.658531604207088e-05
Taiwan,Saudi Arabia,2.7889335118250773e-05
Saudi Arabia,Thailand,0.00022975594812621263
Thailand,Saudi Arabia,0.0001699620418106623
Saudi Arabia,Tunisia,0.0007020320637189831
Tunisia,Saudi Arabia,0.004081329771445537
Saudi Arabia,Turkey,0.0547074440927193
Turkey,Saudi Arabia,0.022239287678625173
Saudi Arabia,Ukraine,5.1056877361380596e-05
Ukraine,Saudi Arabia,7.332856697647986e-05
Saudi Arabia,United Arab Emirates,0.43390687225569297
United Arab Emirates,Saudi Arabia,0.08815985684461675
Saudi Arabia,United Kingdom,0.04117737159195344
United Kingdom,Saudi Arabia,0.0017121715440910723
Saudi Arabia,United States,0.02164811600122537
United States,Saudi Arabia,0.0013701850638517554
Saudi Arabia,Uzbekistan,5.1056877361380596e-05
Uzbekistan,Saudi Arabia,0.001114206128133705
Senegal,Chile,0.00013662135391761735
Chile,Senegal,0.00019107671730199684
Senegal,Estonia,0.00013662135391761735
Estonia,Senegal,5.986769239979645e-05
Senegal,Greece,0.00013662135391761735
Greece,Senegal,9.693491789612452e-06
Senegal,Guinea,0.000819728123505704
Guinea,Senegal,0.6666666666666666
Senegal,Haiti,0.00013662135391761735
Haiti,Senegal,0.010582010582010585
Senegal,Kazakhstan,0.00013662135391761735
Kazakhstan,Senegal,9.216165153679556e-05
Senegal,Norway,0.00027324270783523475
Norway,Senegal,2.4027343116466543e-05
Senegal,Philippines,0.00027324270783523475
Philippines,Senegal,4.0338439507467664e-05
Senegal,Singapore,0.00020493203087642605
Singapore,Senegal,4.484371963706483e-05
Senegal,South Africa,0.02978345515404058
South Africa,Senegal,0.012080239388230081
Senegal,South Korea,0.0009563494774233215
South Korea,Senegal,6.797304383290286e-05
Senegal,Spain,0.09146799644784483
Spain,Senegal,0.001513661387504098
Senegal,Sweden,0.0015028348930937907
Sweden,Senegal,7.038896301059994e-05
Senegal,Switzerland,0.004781747387116608
Switzerland,Senegal,0.00013234290424612755
Senegal,Thailand,0.000819728123505704
Thailand,Senegal,0.00011330802787377487
Senegal,Tunisia,0.005396543479745885
Tunisia,Senegal,0.005862273671712679
Senegal,Turkey,0.03893708586652094
Turkey,Senegal,0.002957628086051411
Senegal,United Arab Emirates,0.05437529885921171
United Arab Emirates,Senegal,0.002064342120618784
Senegal,United Kingdom,0.009700116128150832
United Kingdom,Senegal,7.536526945472171e-05
Senegal,United States,0.04501673611585492
United States,Senegal,0.0005324009180886243
Senegal,Uruguay,0.00020493203087642605
Uruguay,Senegal,0.0004597701149425289
Serbia,China,7.673419275629221e-05
China,Serbia,5.82343349638947e-05
Serbia,Guernsey,7.673419275629221e-05
Guernsey,Serbia,0.00017721070352649305
Serbia,Slovakia,0.0026856967464702268
Slovakia,Serbia,0.002869205230151248
Serbia,Slovenia,0.013812154696132596
Slovenia,Serbia,0.022081825430902296
Serbia,Spain,0.012546040515653775
Spain,Serbia,0.0003696544239834503
Serbia,Sweden,0.04304788213627993
Sweden,Serbia,0.003589837113540597
Serbia,Switzerland,0.12031921424186617
Switzerland,Serbia,0.005928962110226513
Serbia,Thailand,7.673419275629221e-05
Thailand,Serbia,1.8884671312295816e-05
Serbia,Tunisia,0.0002685696746470227
Tunisia,Serbia,0.00051944197091125
Serbia,Turkey,0.025207182320441994
Turkey,Serbia,0.003409055530764522
Serbia,Ukraine,0.004795887047268263
Ukraine,Serbia,0.002291517718014995
Serbia,United Arab Emirates,0.0295426642111725
United Arab Emirates,Serbia,0.001996913860397567
Serbia,United Kingdom,0.04646255371393493
United Kingdom,Serbia,0.0006427277557018873
Serbia,United States,0.009745242480049111
United States,Serbia,0.00020520460272308128
Singapore,Brazil,0.00011958325236550622
Brazil,Singapore,8.11894250773837e-05
Singapore,Czech Republic,0.00014947906545688272
Czech Republic,Singapore,6.275100401606426e-05
Singapore,Malta,5.979162618275311e-05
Malta,Singapore,7.290622436890548e-05
Singapore,Portugal,5.979162618275311e-05
Portugal,Singapore,1.2199585214102726e-05
Singapore,South Africa,0.004843121720803
South Africa,Singapore,0.008977058627950793
Singapore,South Korea,0.027489200137520733
South Korea,Singapore,0.008928744829193454
Singapore,Spain,0.0013453115891119446
Spain,Singapore,0.00010173974972021567
Singapore,Sri Lanka,0.003393174785871238
Sri Lanka,Singapore,0.014986465966858133
Singapore,Switzerland,0.007892494656123409
Switzerland,Singapore,0.0009982436205993618
Singapore,Taiwan,0.04526226102034409
Taiwan,Singapore,0.014074817789677225
Singapore,Thailand,0.10879086383951928
Thailand,Singapore,0.06872131890544447
Singapore,Turkey,0.0006876037011016606
Turkey,Singapore,0.0002386857753655525
Singapore,United Arab Emirates,0.025531024380035572
United Arab Emirates,Singapore,0.004429518017609149
Singapore,United Kingdom,0.027339721072063856
United Kingdom,Singapore,0.0009707259002301833
Singapore,United States,0.023961494192738308
United States,Singapore,0.0012950510951381864
Singapore,Vietnam,0.00031390603745945375
Vietnam,Singapore,0.07835820895522388
Slovakia,Hong Kong,8.197729229003567e-05
Hong Kong,Slovakia,8.889204949509313e-06
Slovakia,Jordan,0.0007377956306103211
Jordan,Slovakia,0.003170688744054958
Slovakia,Mali,8.197729229003567e-05
Mali,Slovakia,0.0025380710659898475
Slovakia,Slovenia,0.0029511825224412844
Slovenia,Slovakia,0.00441636508618046
Slovakia,South Africa,0.00012296593843505351
South Africa,Slovakia,8.312091322176662e-05
Slovakia,South Korea,8.197729229003567e-05
South Korea,Slovakia,9.710434833271837e-06
Slovakia,Spain,0.031684223470098784
Spain,Slovakia,0.0008738314059302969
Slovakia,Sweden,0.0012706480304955528
Sweden,Slovakia,9.918444787857264e-05
Slovakia,Switzerland,0.008648604336598763
Switzerland,Slovakia,0.00039891932565618444
Slovakia,Tunisia,0.002377341476411035
Tunisia,Slovakia,0.00430394775897893
Slovakia,Turkey,0.008689592982743782
Turkey,Slovakia,0.0011000300951629811
Slovakia,Ukraine,0.027749313440177073
Ukraine,Slovakia,0.012410859960769214
Slovakia,United Arab Emirates,0.02586383571750625
United Arab Emirates,Slovakia,0.0016364320076764477
Slovakia,United Kingdom,0.2538016969299504
United Kingdom,Slovakia,0.003286350341293217
Slovakia,United States,0.000983727507480428
United States,Slovakia,1.9389411280921063e-05
Slovenia,Bosnia and Herzegovina,0.0001226768079494572
Bosnia and Herzegovina,Slovenia,0.008733624454148473
Slovenia,Hong Kong,0.0001226768079494572
Hong Kong,Slovenia,8.889204949509313e-06
Slovenia,India,0.0001226768079494572
India,Slovenia,9.693679720822025e-06
Slovenia,Qatar,0.0001226768079494572
Qatar,Slovenia,1.3321610316255033e-05
Slovenia,South Africa,0.0001226768079494572
South Africa,Slovenia,5.541394214784441e-05
Slovenia,Spain,0.00398699625835736
Spain,Slovenia,7.34787081312669e-05
Slovenia,Sweden,0.0009814144635956579
Sweden,Slovenia,5.119197309861815e-05
Slovenia,Switzerland,0.04839600073606086
Switzerland,Slovenia,0.001491693592145637
Slovenia,Tunisia,0.001226768079494572
Tunisia,Slovenia,0.0014841199168892857
Slovenia,Turkey,0.03809114886830646
Turkey,Slovenia,0.0032222579674349586
Slovenia,Ukraine,0.002024167331166044
Ukraine,Slovenia,0.0006049606775559588
Slovenia,United Arab Emirates,0.00042936882782310023
United Arab Emirates,Slovenia,1.815376236725061e-05
Slovenia,United Kingdom,0.17751334110286454
United Kingdom,Slovenia,0.001535965421140596
Slovenia,United States,0.000613384039747286
United States,Slovenia,8.078921367050444e-06
South Africa,Cape Verde,0.00022165576859137768
Cape Verde,South Africa,0.003974167908594138
South Africa,Chile,5.541394214784441e-05
Chile,South Africa,0.00019107671730199684
South Africa,Cyprus,0.0003324836528870664
Cyprus,South Africa,0.0004976775049767749
South Africa,Macau,0.00044331153718275525
Macau,South Africa,0.0006466998100319307
South Africa,Nepal,0.00011082788429568884
Nepal,South Africa,0.00047562425683709886
South Africa,South Korea,0.00011082788429568884
South Korea,South Africa,1.9420869666543678e-05
South Africa,Spain,0.011415272082455949
Spain,South Africa,0.00046574196538587626
South Africa,Sri Lanka,5.541394214784441e-05
Sri Lanka,South Africa,0.0001320393477256223
South Africa,Sweden,0.0016901252355092545
Sweden,South Africa,0.00019516939743848165
South Africa,Switzerland,0.034328937160589615
Switzerland,South Africa,0.0023424694051564572
South Africa,Taiwan,8.312091322176662e-05
Taiwan,South Africa,1.394466755912539e-05
South Africa,Thailand,0.00451623628504932
Thailand,South Africa,0.001539100711952109
South Africa,Tunisia,5.541394214784441e-05
Tunisia,South Africa,0.00014841199168892858
South Africa,Turkey,0.011249030256012416
Turkey,South Africa,0.002106661408661181
South Africa,Ukraine,0.00013853485536961102
Ukraine,South Africa,9.166070872059981e-05
South Africa,United Arab Emirates,0.14055746425800736
United Arab Emirates,South Africa,0.013156290927008906
South Africa,United Kingdom,0.17275296464590492
United Kingdom,South Africa,0.003309172218663309
South Africa,United States,0.0599024714618198
United States,South Africa,0.0017466627995563059
South Africa,West Bank,5.541394214784441e-05
West Bank,South Africa,0.07142857142857141
South Korea,Chile,9.710434833271837e-06
Chile,South Korea,0.00019107671730199684
South Korea,Estonia,9.710434833271837e-06
Estonia,South Korea,5.986769239979645e-05
South Korea,French Polynesia,2.913130449981551e-05
French Polynesia,South Korea,0.002879078694817658
South Korea,Lithuania,9.710434833271837e-06
Lithuania,South Korea,5.3986935161690884e-05
South Korea,Mali,4.855217416635918e-05
Mali,South Korea,0.012690355329949238
South Korea,Spain,0.004563904371637763
Spain,South Korea,0.0010626151637444748
South Korea,Sri Lanka,0.00013594608766580573
Sri Lanka,South Korea,0.0018485508681587125
South Korea,Sweden,0.0010001747878269991
Sweden,South Korea,0.0006590966536447084
South Korea,Switzerland,0.00179643044415529
Switzerland,South Korea,0.0006995267795866741
South Korea,Taiwan,0.11333534015653225
Taiwan,South Korea,0.10850345827755464
South Korea,Thailand,0.03906507933425259
Thailand,South Korea,0.07597303268936606
South Korea,Turkey,0.002922840884814823
Turkey,South Korea,0.0031236703645665786
South Korea,Ukraine,4.855217416635918e-05
Ukraine,South Korea,0.00018332141744119962
South Korea,United Arab Emirates,0.011463168320677404
United Arab Emirates,South Korea,0.006123004707011242
South Korea,United Kingdom,0.013813093550329189
United Kingdom,South Korea,0.0015099590957653754
South Korea,United States,0.14229185682934886
United States,South Korea,0.023676894850414736
South Korea,Uzbekistan,0.0005632052203297666
Uzbekistan,South Korea,0.03231197771587744
South Korea,Vietnam,5.3407391582995114e-05
Vietnam,South Korea,0.041044776119403
Spain,Barbados,4.521766654231809e-06
Barbados,Spain,0.0005496770647244746
Spain,Guinea,2.260883327115904e-06
Guinea,Spain,0.11111111111111112
Spain,Macau,4.973943319654989e-05
Macau,Spain,0.0017784244775878096
Spain,Martinique,2.260883327115904e-06
Martinique,Spain,0.0014892032762472075
Spain,Nepal,2.260883327115904e-06
Nepal,Spain,0.0002378121284185494
Spain,Reunion,1.130441663557952e-05
Reunion,Spain,0.029411764705882353
Spain,Saint Lucia,2.260883327115904e-06
Saint Lucia,Spain,0.0008798944126704794
Spain,Sweden,0.017059495144753058
Sweden,Spain,0.0482836291269529
Spain,Switzerland,0.04077163947954465
Switzerland,Spain,0.0681887361063583
Spain,Taiwan,1.8087066616927233e-05
Taiwan,Spain,7.43715603153354e-05
Spain,Thailand,5.8782966505013494e-05
Thailand,Spain,0.0004910014541196911
Spain,Tunisia,0.0005460033234984909
Tunisia,Spain,0.035841495992876254
Spain,Turkey,0.005084726602683668
Turkey,Spain,0.023339317773788153
Spain,Ukraine,0.002214535218910028
Ukraine,Spain,0.035912665676731
Spain,United Arab Emirates,0.0063971693740744505
United Arab Emirates,Spain,0.014676020176610172
Spain,United Kingdom,0.20394185008082663
United Kingdom,Spain,0.09575051335955559
Spain,United States,0.033051853359107396
United States,Spain,0.023621150292982087
Spain,Uruguay,0.0007415697312940166
Uruguay,Spain,0.10053639846743298
Spain,Venezuela,6.104384983212941e-05
Venezuela,Spain,0.11637931034482762
Spain,Western Sahara,2.260883327115904e-06
Western Sahara,Spain,1.0
Sri Lanka,Austria,0.0001320393477256223
Austria,Sri Lanka,5.699239721421162e-06
Sri Lanka,China,0.0014524328249818455
China,Sri Lanka,0.0006405776846028417
Sri Lanka,Denmark,0.0001320393477256223
Denmark,Sri Lanka,7.062496027345985e-06
Sri Lanka,Macau,0.0001320393477256223
Macau,Sri Lanka,8.083747625399133e-05
Sri Lanka,Morocco,0.0001320393477256223
Morocco,Sri Lanka,8.496898631999323e-05
Sri Lanka,Norway,0.0001320393477256223
Norway,Sri Lanka,1.201367155823327e-05
Sri Lanka,Oman,0.0001320393477256223
Oman,Sri Lanka,0.023809523809523808
Sri Lanka,Pakistan,0.0001320393477256223
Pakistan,Sri Lanka,0.0008714596949891068
Sri Lanka,Spain,0.00026407869545124466
Spain,Sri Lanka,4.521766654231809e-06
Sri Lanka,Sweden,0.0016504918465702787
Sweden,Sri Lanka,7.998745796659084e-05
Sri Lanka,Switzerland,0.00514953456129927
Switzerland,Sri Lanka,0.0001474678075885421
Sri Lanka,Taiwan,0.003961180431768669
Taiwan,Sri Lanka,0.0002788933511825077
Sri Lanka,Thailand,0.008978675645342318
Thailand,Sri Lanka,0.0012841576492361154
Sri Lanka,Turkey,0.020730177592922703
Turkey,Sri Lanka,0.0016292898579300756
Sri Lanka,United Arab Emirates,0.20921634647124854
United Arab Emirates,Sri Lanka,0.00821846756311674
Sri Lanka,United Kingdom,0.028586518782597232
United Kingdom,Sri Lanka,0.00022981099770348244
Sri Lanka,United States,0.00039611804317686697
United States,Sri Lanka,4.847352820230267e-06
Sweden,Argentina,6.398996637327268e-06
Argentina,Sweden,4.158955270436065e-05
Sweden,Aruba,3.199498318663633e-05
Aruba,Sweden,0.002327746741154562
Sweden,Chile,6.398996637327268e-06
Chile,Sweden,0.00019107671730199684
Sweden,Mali,1.2797993274654537e-05
Mali,Sweden,0.005076142131979696
Sweden,Netherlands Antilles,1.2797993274654537e-05
Netherlands Antilles,Sweden,0.0014787430683918664
Sweden,Singapore,2.5595986549309074e-05
Singapore,Sweden,0.00011958325236550622
Sweden,Switzerland,0.02803080476981209
Switzerland,Sweden,0.01656365977286176
Sweden,Taiwan,0.0003839397982396361
Taiwan,Sweden,0.0005577867023650155
Sweden,Thailand,0.001938895981110162
Thailand,Sweden,0.005722055407625632
Sweden,Tunisia,7.038896301059994e-05
Tunisia,Sweden,0.0016325319085782146
Sweden,Turkey,0.010571142444864646
Turkey,Sweden,0.017143865256690986
Sweden,Ukraine,0.0030395234027304516
Ukraine,Sweden,0.017415534656913964
Sweden,United Arab Emirates,0.00816192021091093
United Arab Emirates,Sweden,0.006615749685550901
Sweden,United Kingdom,0.10865496290181702
United Kingdom,Sweden,0.018023975709030634
Sweden,United States,0.02029121833696477
United States,Sweden,0.005123651930983392
Switzerland,Chile,3.7812258356036437e-06
Chile,Switzerland,0.00019107671730199684
Switzerland,Macau,7.184329087646923e-05
Macau,Switzerland,0.0015359120488258355
Switzerland,Mali,7.562451671207288e-06
Mali,Switzerland,0.005076142131979696
Switzerland,Mauritania,1.1343677506810929e-05
Mauritania,Switzerland,0.024999999999999994
Switzerland,Reunion,3.7812258356036437e-06
Reunion,Switzerland,0.005882352941176471
Switzerland,Taiwan,0.00016070209801315484
Taiwan,Switzerland,0.0003950989141752193
Switzerland,Thailand,0.0017923010460761273
Thailand,Switzerland,0.008951334202028217
Switzerland,Tunisia,0.0006598239083128358
Tunisia,Switzerland,0.025897892549718037
Switzerland,Turkey,0.009224300425955088
Turkey,Switzerland,0.025316258652359362
Switzerland,Ukraine,0.0015521932055152959
Ukraine,Switzerland,0.01505068837192249
Switzerland,United Arab Emirates,0.014939623276469997
United Arab Emirates,Switzerland,0.020493004318002047
Switzerland,United Kingdom,0.16806792594091075
United Kingdom,Switzerland,0.047180781643992545
Switzerland,United States,0.0415140784490924
United States,Switzerland,0.017739695537769364
Switzerland,Uruguay,7.562451671207288e-06
Uruguay,Switzerland,0.0006130268199233718
Switzerland,Uzbekistan,7.562451671207287e-06
Uzbekistan,Switzerland,0.0011142061281337048
Taiwan,Brazil,9.296445039416925e-06
Brazil,Taiwan,2.0297356269345923e-05
Taiwan,Croatia,2.7889335118250773e-05
Croatia,Taiwan,0.00013735005951835913
Taiwan,Lithuania,9.296445039416925e-06
Lithuania,Taiwan,5.3986935161690884e-05
Taiwan,Norway,4.648222519708462e-05
Norway,Taiwan,6.0068357791166345e-05
Taiwan,Thailand,0.03688829391640636
Thailand,Taiwan,0.0749343757671898
Taiwan,Turkey,0.0022497396995388957
Turkey,Taiwan,0.0025113894625419
Taiwan,United Arab Emirates,0.008636397441618322
United Arab Emirates,Taiwan,0.00481852721119309
Taiwan,United Kingdom,0.007465045366651791
United Kingdom,Taiwan,0.000852370582706219
Taiwan,United States,0.12009612524170754
United States,Taiwan,0.02087350913604823
Taiwan,Vietnam,0.0004462293618920125
Vietnam,Taiwan,0.35820895522388063
Thailand,Argentina,1.8884671312295816e-05
Argentina,Thailand,4.158955270436065e-05
Thailand,Costa Rica,1.8884671312295816e-05
Costa Rica,Thailand,0.0002638174383326738
Thailand,Croatia,3.776934262459163e-05
Croatia,Thailand,9.156670634557278e-05
Thailand,Laos,1.8884671312295816e-05
Laos,Thailand,0.5
Thailand,Latvia,3.776934262459163e-05
Latvia,Thailand,4.868193656743666e-05
Thailand,Romania,1.8884671312295816e-05
Romania,Thailand,1.784949307439669e-05
Thailand,Turkey,0.0006798481672426492
Turkey,Thailand,0.00037359512665912563
Thailand,Ukraine,0.0005948671463373181
Ukraine,Thailand,0.0011549249298795578
Thailand,United Arab Emirates,0.034889430249466516
United Arab Emirates,Thailand,0.009582593135284428
